Date,Petrol_Price,ULSP__Diff_on_previous_WEEK_p_litre,_ULSP_Diff_on_previous__YEAR_p_litre,Duty_rate_ULSP_p_litre,VAT_percent_rate_ULSP,Diesel_Price,ULSD_Diff_on_previous_WEEK_p_litre,ULSD_Diff_on_previous__YEAR_p_litre,Duty_rate_ULSD_p_litre,VAT_percent_rate_ULSD,Petrol_Sales_Liters,Diesel_Sales_Liters,Petrol_Revenue,Diesel_Revenue,Total_Revenue,Operating_Cost,Profit
2005-12-05,87.35,0.0,3.3,47.1,17.5,91.8,0.0,5.4,47.1,17.50,12477.668284466934,10838.502396978547,1089924.3246481866,994974.5200426306,2084898.8446908172,404244.9422345409,1680653.9024562764
2005-12-12,87.2,-0.1,4.5,47.1,17.5,91.48,-0.3,5.5,47.1,17.50,13290.281487403014,10259.530562768252,1158912.5457015429,938541.8558820398,2097454.4015835826,404872.72007917915,1692581.6815044035
2005-12-19,87.56,0.4,6.1,47.1,17.5,91.83,0.4,6.7,47.1,17.50,12717.648143136947,10690.294329614431,1113557.271413071,981689.7282884932,2095246.9997015642,404762.3499850782,1690484.649716486
2005-12-26,87.88,0.3,6.7,47.1,17.5,92.12,0.3,7.0,47.1,17.50,13479.19621531759,10052.714201238008,1184551.7634021097,926056.0322180453,2110607.795620155,405530.3897810078,1705077.4058391473
2006-01-02,88.03,0.1,6.9,47.1,17.5,92.27,0.1,7.1,47.1,17.50,12779.687882883098,10571.45957546052,1124995.9243301991,975428.5750277421,2100424.499357941,405021.22496789705,1695403.2743900442
2006-01-09,88.56,0.5,8.7,47.1,17.5,92.94,0.7,8.1,47.1,17.50,14003.767202508769,10244.336943414084,1240173.6234541766,952108.675520905,2192282.2989750816,409614.1149487541,1782668.1840263274
2006-01-16,89.01,0.4,10.1,47.1,17.5,93.19,0.2,9.2,47.1,17.50,12828.17335383188,10307.938022964094,1141835.7102245758,960596.7443600239,2102432.4545845995,405121.62272923,1697310.8318553695
2006-01-23,89.55,0.5,10.6,47.1,17.5,93.62,0.4,9.8,47.1,17.50,13047.969241897163,11090.137270084175,1168445.6456118908,1038258.6512252805,2206704.2968371715,410335.2148418586,1796369.081995313
2006-01-30,89.88,0.3,10.3,47.1,17.5,93.93,0.3,9.7,47.1,17.50,13609.158608684835,11027.574048237708,1223191.175748593,1035820.030350968,2259011.206099561,412950.56030497805,1846060.645794583
2006-02-06,89.73,-0.1,9.9,47.1,17.5,93.85,-0.1,9.6,47.1,17.50,12589.967841783022,10835.905248362871,1129697.8144431906,1016949.7075588554,2146647.522002046,407332.3761001023,1739315.1459019436
2006-02-13,89.65,-0.1,9.6,47.1,17.5,93.77,-0.1,9.5,47.1,17.50,13320.729967302064,10156.52489413097,1194203.44156863,952377.3393226609,2146580.780891291,407329.03904456453,1739251.7418467263
2006-02-20,89.6,-0.1,9.4,47.1,17.5,93.75,0.0,9.4,47.1,17.50,13861.571377141214,10467.18662012208,1241996.7953918527,981298.745636445,2223295.5410282975,411164.7770514149,1812130.7639768827
2006-02-27,89.51,-0.1,9.1,47.1,17.5,93.69,-0.1,9.0,47.1,17.50,12406.058382719386,11079.889079991673,1110466.2858372123,1038074.8079044198,2148541.093741632,407427.0546870816,1741114.0390545505
2006-03-06,89.37,-0.1,8.2,47.1,17.5,93.63,-0.1,8.0,47.1,17.50,13304.916929266152,10652.23676545596,1189060.4259685162,997368.9283496415,2186429.354318158,409321.4677159079,1777107.88660225
2006-03-13,89.55,0.2,7.9,47.1,17.5,93.85,0.2,7.7,47.1,17.50,13338.941397124212,11519.981815992678,1194502.202112473,1081150.2934309128,2275652.495543386,413782.6247771693,1861869.8707662164
2006-03-20,90.19,0.6,7.5,47.1,17.5,94.42,0.6,7.4,47.1,17.50,13587.111435888655,10741.02713575775,1225421.5804027978,1014167.7821582467,2239589.3625610443,411979.4681280522,1827609.8944329922
2006-03-27,91.16,1.0,7.8,47.1,17.5,94.95,0.5,7.3,47.1,17.50,12558.324644560958,10652.569646596012,1144816.874598177,1011461.4879442913,2156278.362542468,407813.9181271234,1748464.4444153449
2006-04-03,91.78,0.6,7.9,47.1,17.5,95.64,0.7,7.3,47.1,17.50,12504.171693457862,10441.753414318999,1147632.8780255625,998649.2965454691,2146282.1745710317,407314.1087285516,1738968.0658424802
2006-04-10,92.77,1.0,7.2,47.1,17.5,96.4,0.8,6.6,47.1,17.50,13405.570782808449,10607.416361912912,1243634.8015211397,1022554.9372884048,2266189.7388095446,413309.4869404772,1852880.2518690673
2006-04-18,94.23,1.5,8.6,47.1,17.5,97.64,1.2,7.8,47.1,17.50,13263.892336616593,10474.412065447783,1249856.5748793816,1022721.5940703215,2272578.168949703,413628.9084474852,1858949.260502218
2006-04-24,95.35,1.1,9.8,47.1,17.5,98.5,0.9,8.9,47.1,17.50,13218.246425172938,10805.743470675436,1260359.7966402397,1064365.7318615303,2324725.52850177,416236.2764250885,1908489.2520766815
2006-05-01,96.13,0.8,10.7,47.1,17.5,98.9,0.4,9.6,47.1,17.50,13250.624104748487,10899.180926717834,1273782.495189472,1077928.9936523938,2351711.488841866,417585.5744420933,1934125.9143997729
2006-05-08,96.46,0.3,11.1,47.1,17.5,98.9,0.0,9.4,47.1,17.50,12730.787639210754,10202.10421579682,1228011.7756782693,1008988.1069423056,2236999.882620575,411849.99413102877,1825149.8884895463
2006-05-15,96.39,-0.1,11.1,47.1,17.5,98.74,-0.2,9.3,47.1,17.50,13188.326848580502,9986.406818576888,1271222.8249346747,986057.8092662819,2257280.6342009567,412864.03171004786,1844416.602490909
2006-05-22,96.1,-0.3,11.3,47.1,17.5,98.5,-0.2,9.5,47.1,17.50,13224.536236649341,9788.01785075868,1270877.9323420017,964119.75829973,2234997.690641732,411749.8845320866,1823247.8061096454
2006-05-29,95.36,-0.7,11.2,47.1,17.5,97.69,-0.8,9.3,47.1,17.50,12735.624290986816,10737.846530765017,1214469.1323885028,1048980.2275904345,2263449.3599789375,413172.4679989469,1850276.8919799905
2006-06-05,95.24,-0.1,11.2,47.1,17.5,97.55,-0.1,9.3,47.1,17.50,14028.08725557238,10095.403357530451,1336035.0302207135,984806.5975270955,2320841.627747809,416042.08138739044,1904799.5463604187
2006-06-12,95.49,0.3,10.5,47.1,17.5,97.75,0.2,8.8,47.1,17.50,13327.116460455894,9672.593762819008,1272606.3508089334,945496.040315558,2218102.3911244916,410905.11955622456,1807197.2715682671
2006-06-19,95.44,-0.1,9.9,47.1,17.5,97.77,0.0,8.2,47.1,17.50,12495.548251398677,10688.881441812386,1192575.1251134898,1045051.9385659969,2237627.0636794865,411881.35318397434,1825745.7104955122
2006-06-26,94.97,-0.5,8.2,47.1,17.5,97.36,-0.4,7.1,47.1,17.50,13428.876804316915,11536.799806973117,1275340.4301059775,1123222.8292069025,2398563.25931288,419928.16296564403,1978635.096347236
2006-07-03,95.27,0.3,7.8,47.1,17.5,97.6,0.2,6.6,47.1,17.50,12607.25916488634,10533.571635384043,1201093.5806387216,1028076.5916134826,2229170.1722522043,411458.5086126102,1817711.663639594
2006-07-10,95.69,0.4,8.0,47.1,17.5,97.99,0.4,6.1,47.1,17.50,13479.742301871227,10865.546309780657,1289876.5408660576,1064714.8828954066,2354591.423761464,417729.5711880732,1936861.852573391
2006-07-17,96.88,1.2,8.3,47.1,17.5,98.74,0.7,6.1,47.1,17.50,13641.697789503702,10551.631743419026,1321607.6818471185,1041868.1183451946,2363475.8001923133,418173.79000961565,1945302.0101826976
2006-07-24,97.78,0.9,8.8,47.1,17.5,99.41,0.7,6.4,47.1,17.50,12634.058840824144,10469.294138723544,1235358.273455785,1040752.5303305074,2276110.803786292,413805.54018931463,1862305.2635969776
2006-07-31,97.83,0.0,8.6,47.1,17.5,99.41,0.0,6.2,47.1,17.50,13525.088064622161,10876.480593195109,1323159.365361986,1081230.9357695258,2404390.301131512,420219.5150565756,1984170.7860749364
2006-08-07,98.05,0.2,8.4,47.1,17.5,99.57,0.2,5.9,47.1,17.50,13245.39046346825,10390.34018232454,1298710.5349430619,1034566.1719540544,2333276.7068971163,416663.8353448558,1916612.8715522606
2006-08-14,97.82,-0.2,7.3,47.1,17.5,99.45,-0.1,4.9,47.1,17.50,13454.630079997245,10615.206925628761,1316131.9144253305,1055682.3287537803,2371814.243179111,418590.7121589555,1953223.5310201552
2006-08-21,95.74,-2.1,5.0,47.1,17.5,97.93,-1.5,3.3,47.1,17.50,14033.596491326975,10659.729122478404,1343576.5280796445,1043907.2729643101,2387483.8010439547,419374.1900521977,1968109.610991757
2006-08-28,94.4,-1.3,3.0,47.1,17.5,96.67,-1.3,1.3,47.1,17.50,12989.305941998564,10282.713818542781,1226190.4809246645,994029.9448385306,2220220.4257631954,411011.02128815977,1809209.4044750356
2006-09-04,92.88,-1.5,-1.5,47.1,17.5,95.92,-0.7,-1.3,47.1,17.50,12765.531917821256,10958.01693981461,1185662.6045272383,1051092.9848670175,2236755.5893942555,411837.77946971275,1824917.809924543
2006-09-11,91.48,-1.4,-3.6,47.1,17.5,95.34,-0.6,-2.5,47.1,17.50,12725.642785187238,10499.916097321837,1164141.8019889286,1001062.0007186639,2165203.8027075925,408260.1901353796,1756943.612572213
2006-09-18,89.78,-1.7,-4.6,47.1,17.5,94.95,-0.4,-2.4,47.1,17.50,12796.49485751728,10273.451936202862,1148869.3083079015,975464.2613424618,2124333.569650363,406216.6784825182,1718116.891167845
2006-09-25,88.2,-1.6,-5.1,47.1,17.5,93.51,-1.4,-2.8,47.1,17.50,13197.449145292949,10811.953937428161,1164015.0146148382,1011025.8126889074,2175040.827303746,408752.04136518727,1766288.7859385586
2006-10-02,86.95,-1.3,-6.6,47.1,17.5,92.13,-1.4,-4.5,47.1,17.50,13431.575987408321,10258.662807283585,1167875.5321051537,945130.6044350367,2113006.1365401903,405650.30682700954,1707355.8297131807
2006-10-09,86.6,-0.3,-7.7,47.1,17.5,91.74,-0.4,-5.3,47.1,17.50,13406.34539966501,10635.17246294765,1160989.5116109897,975670.7217508174,2136660.233361807,406833.01166809036,1729827.221693717
2006-10-16,85.91,-0.7,-8.2,47.1,17.5,91.59,-0.2,-5.4,47.1,17.50,13695.391624518012,10622.502401342319,1176571.0944623423,972914.9949389431,2149486.089401285,407474.30447006423,1742011.784931221
2006-10-23,85.74,-0.2,-7.7,47.1,17.5,91.22,-0.4,-5.6,47.1,17.50,13291.700945938954,11066.058226332632,1139630.439104806,1009445.8314060627,2149076.2705108686,407453.81352554343,1741622.456985325
2006-10-30,85.6,-0.1,-7.2,47.1,17.5,91.17,-0.1,-5.4,47.1,17.50,14014.767038578659,10822.329293151983,1199664.058502333,986671.7616566663,2186335.8201589994,409316.79100794997,1777019.0291510494
2006-11-06,85.54,-0.1,-6.9,47.1,17.5,91.12,0.0,-5.5,47.1,17.50,13156.871583381022,10623.189216501944,1125438.7952424127,967985.0014076572,2093423.7966500698,404671.1898325035,1688752.6068175663
2006-11-13,85.49,-0.1,-5.0,47.1,17.5,91.15,0.0,-3.8,47.1,17.50,14650.28458329481,10959.856519680116,1252452.8290258732,998990.9217688426,2251443.7507947157,412572.1875397358,1838871.56325498
2006-11-20,85.45,0.0,-3.2,47.1,17.5,91.17,0.0,-2.1,47.1,17.50,13603.833673882504,11188.533019606926,1162447.58743326,1020058.5553975635,2182506.1428308235,409125.30714154115,1773380.8356892825
2006-11-27,85.47,0.0,-1.9,47.1,17.5,91.17,0.0,-0.6,47.1,17.50,12862.02122179186,10855.574122540746,1099316.9538265502,989702.6927520398,2089019.64657859,404450.9823289295,1684568.6642496604
2006-12-04,85.46,0.0,-1.9,47.1,17.5,91.5,0.3,-0.3,47.1,17.50,12755.353750969443,10631.641047937352,1090072.5315578484,972795.1558862677,2062867.687444116,403143.3843722058,1659724.30307191
2006-12-11,87.44,2.0,0.2,48.35,17.5,92.96,1.5,1.5,48.35,17.50,13492.436207621593,10080.865507059936,1179778.621994432,937117.2575362916,2116895.8795307237,405844.7939765362,1711051.0855541874
2006-12-18,87.7,0.3,0.1,48.35,17.5,93.26,0.3,1.4,48.35,17.50,13134.268607337075,10175.054534769852,1151875.3568634614,948925.5859126364,2100800.942776098,405040.0471388049,1695760.8956372929
2006-12-25,87.9,0.2,0.0,48.35,17.5,93.41,0.2,1.3,48.35,17.50,13599.000247046046,10476.760118258133,1195352.1217153475,978634.1626464921,2173986.2843618398,408699.314218092,1765286.9701437477
2007-01-01,87.85,-0.1,-0.2,48.35,17.5,93.4,0.0,1.1,48.35,17.50,13479.618812286772,10355.195119136286,1184184.5126593928,967175.2241273292,2151359.736786722,407567.9868393361,1743791.749947386
2007-01-08,87.66,-0.2,-0.9,48.35,17.5,93.11,-0.3,0.2,48.35,17.50,13210.385543671562,10528.561478805823,1158022.396758249,980314.3592916102,2138336.7560498593,406916.83780249296,1731419.9182473663
2007-01-15,87.1,-0.6,-1.9,48.35,17.5,91.55,-1.6,-1.6,48.35,17.50,12834.603140965797,10649.409969958842,1117893.9335781208,974953.482749732,2092847.4163278528,404642.37081639265,1688205.0455114602
2007-01-22,86.28,-0.8,-3.3,48.35,17.5,90.45,-1.1,-3.2,48.35,17.50,12516.976387657067,10855.127101742692,1079964.7227270517,981846.2463526265,2061810.9690796782,403090.5484539839,1658720.4206256943
2007-01-29,85.66,-0.6,-4.2,48.35,17.5,89.7,-0.8,-4.2,48.35,17.50,13063.54252396649,10626.300488776364,1119023.0526029693,953179.1538432399,2072202.2064462092,403610.1103223105,1668592.0961238989
2007-02-05,85.62,0.0,-4.1,48.35,17.5,89.63,-0.1,-4.2,48.35,17.50,13715.799397161736,10850.15065753048,1174346.744384988,972499.0034344568,2146845.7478194446,407342.28739097225,1739503.4604284724
2007-02-12,86.12,0.5,-3.5,48.35,17.5,90.11,0.5,-3.7,48.35,17.50,13384.646872065103,10674.139765924048,1152685.7886222468,961846.734307416,2114532.522929663,405726.6261464831,1708805.8967831796
2007-02-19,86.6,0.5,-3.0,48.35,17.5,90.55,0.4,-3.2,48.35,17.50,12645.130610644006,9851.563373458452,1095068.310881771,892059.0634666628,1987127.3743484337,399356.36871742166,1587771.005631012
2007-02-26,87.07,0.5,-2.4,48.35,17.5,91.02,0.5,-2.7,48.35,17.50,13345.190462925591,10258.965842472498,1161965.733606931,933771.0709818468,2095736.804588778,404786.8402294389,1690949.964359339
2007-03-05,87.74,0.7,-1.6,48.35,17.5,91.59,0.6,-2.0,48.35,17.50,13437.858689864419,10568.514977711353,1179037.7214487041,967970.2868085828,2147008.008257287,407350.40041286434,1739657.6078444228
2007-03-12,88.48,0.7,-1.1,48.35,17.5,92.17,0.6,-1.7,48.35,17.50,12788.471281899434,10133.572102863558,1131523.939022462,934011.3407209342,2065535.2797433962,403276.76398716983,1662258.5157562264
2007-03-19,88.93,0.5,-1.3,48.35,17.5,92.61,0.4,-1.8,48.35,17.50,13298.262552972763,10850.821491998482,1182614.488835868,1004894.5783739794,2187509.0672098473,409375.45336049236,1778133.613849355
2007-03-26,89.32,0.4,-1.8,48.35,17.5,92.91,0.3,-2.0,48.35,17.50,13242.704359223,11218.65033293748,1182838.3533657982,1042324.8024332211,2225163.155799019,411258.15778995096,1813904.9980090682
2007-04-02,90.47,1.2,-1.3,48.35,17.5,93.9,1.0,-1.7,48.35,17.50,12619.114851084689,11079.004740678927,1141651.3205776317,1040318.5451497514,2181969.865727383,409098.49328636914,1772871.372441014
2007-04-10,91.18,0.7,-1.6,48.35,17.5,94.33,0.4,-2.1,48.35,17.50,13355.293680174142,10499.672851627916,1217735.6777582783,990434.1400940614,2208169.8178523397,410408.490892617,1797761.3269597227
2007-04-16,91.99,0.8,-2.2,48.35,17.5,94.86,0.5,-2.8,48.35,17.50,13440.592263184119,11173.390454739982,1236400.082290307,1059907.8185366346,2296307.9008269412,414815.3950413471,1881492.5057855942
2007-04-23,92.93,0.9,-2.4,48.35,17.5,95.39,0.5,-3.1,48.35,17.50,13682.925621587638,10628.616982880843,1271554.2780141393,1013863.7739970037,2285418.052011143,414270.90260055714,1871147.1494105859
2007-04-30,93.45,0.5,-2.7,48.35,17.5,95.71,0.3,-3.2,48.35,17.50,13657.901026017451,10429.515611552784,1276330.850881331,998208.9391817169,2274539.790063048,413726.9895031524,1860812.8005598953
2007-05-07,94.43,1.0,-2.0,48.35,17.5,96.12,0.4,-2.8,48.35,17.50,12422.565316021453,10312.838934583624,1173062.8427919059,991270.0783921779,2164332.921184084,408216.6460592042,1756116.2751248798
2007-05-14,95.07,0.6,-1.3,48.35,17.5,96.47,0.3,-2.3,48.35,17.50,12629.68748004244,10431.962125404749,1200704.3887276347,1006371.3862377962,2207075.7749654306,410353.78874827153,1796721.986217159
2007-05-21,95.71,0.6,-0.4,48.35,17.5,96.69,0.2,-1.8,48.35,17.50,13343.317633604329,10394.379272583508,1277088.9307122703,1005032.5318660993,2282121.46257837,414106.0731289185,1868015.3894494514
2007-05-28,96.16,0.5,0.8,48.35,17.5,96.99,0.3,-0.7,48.35,17.50,13333.692975456104,10613.316488950195,1282167.9165198589,1029385.5662632794,2311553.4827831383,415577.67413915694,1895975.8086439813
2007-06-04,96.51,0.4,1.3,48.35,17.5,97.19,0.2,-0.4,48.35,17.50,13327.323843153023,10606.379592419946,1286220.0241026983,1030834.0325872945,2317054.0566899925,415852.70283449965,1901201.353855493
2007-06-11,96.61,0.1,1.1,48.35,17.5,97.2,0.0,-0.6,48.35,17.50,14994.16574532736,10543.218408061366,1448586.3526560762,1024800.8292635648,2473387.181919641,423669.35909598204,2049717.8228236588
2007-06-18,96.56,-0.1,1.1,48.35,17.5,97.11,-0.1,-0.7,48.35,17.50,13354.245255346583,10718.12526789854,1289485.921856266,1040837.1447656272,2330323.066621893,416516.15333109465,1913806.9132907984
2007-06-25,96.54,0.0,1.6,48.35,17.5,97.12,0.0,-0.2,48.35,17.50,13636.9828200903,11019.458509914537,1316514.3214515175,1070209.8104829,2386724.1319344174,419336.20659672085,1967387.9253376964
2007-07-02,96.36,-0.2,1.1,48.35,17.5,96.89,-0.2,-0.7,48.35,17.50,13549.8008817466,10926.471654176528,1305658.8129651023,1058665.8385731638,2364324.651538266,418216.2325769133,1946108.4189613527
2007-07-09,96.2,-0.2,0.5,48.35,17.5,96.78,-0.1,-1.2,48.35,17.50,13401.6956256529,9954.340812620037,1289243.119187809,963381.1038453672,2252624.2230331763,412631.2111516588,1839993.0118815175
2007-07-16,96.21,0.0,-0.7,48.35,17.5,96.79,0.0,-2.0,48.35,17.50,12918.165377679827,9526.581546039219,1242856.690986576,922077.827841136,2164934.518827712,408246.7259413856,1756687.7928863266
2007-07-23,96.23,0.0,-1.6,48.35,17.5,96.83,0.0,-2.6,48.35,17.50,13454.884610246634,10921.277964495708,1294763.5460440337,1057507.3453021194,2352270.891346153,417613.54456730763,1934657.3467788452
2007-07-30,96.2,0.0,-1.6,48.35,17.5,96.77,-0.1,-2.6,48.35,17.50,12689.587392731213,10001.698520633832,1220738.3071807427,967864.3658417359,2188602.673022479,409430.13365112396,1779172.539371355
2007-08-06,96.15,0.0,-1.9,48.35,17.5,96.72,0.0,-2.9,48.35,17.50,12958.590696629995,10459.293839242928,1245968.4954809742,1011622.900131576,2257591.39561255,412879.5697806275,1844711.8258319225
2007-08-13,96.0,-0.1,-1.8,48.35,17.5,96.7,0.0,-2.7,48.35,17.50,12837.318226085448,10081.454789576255,1232382.549704203,974876.6781520239,2207259.2278562267,410362.9613928113,1796896.2664634155
2007-08-20,95.31,-0.7,-0.4,48.35,17.5,96.59,-0.1,-1.3,48.35,17.50,13134.737069693161,9830.357824967992,1251871.7901124551,949514.2623136584,2201386.0524261137,410069.3026213057,1791316.749804808
2007-08-27,95.0,-0.3,0.6,48.35,17.5,96.37,-0.2,-0.3,48.35,17.50,14257.329283336754,10771.035091281916,1354446.2819169916,1038004.6517468382,2392450.9336638297,419622.5466831915,1972828.3869806381
2007-09-03,94.8,-0.2,1.9,48.35,17.5,96.37,0.0,0.4,48.35,17.50,12170.367403704126,10858.11206412106,1153750.8298711511,1046396.2596193466,2200147.0894904975,410007.35447452485,1790139.7350159725
2007-09-10,94.63,-0.2,3.2,48.35,17.5,96.34,0.0,1.0,48.35,17.50,13450.530095187256,10324.295839709312,1272823.66290757,994642.6611975951,2267466.324105165,413373.31620525825,1854093.0078999067
2007-09-17,94.65,0.0,4.9,48.35,17.5,96.45,0.1,1.5,48.35,17.50,12300.642064405174,9516.833083142035,1164255.7713959499,917898.5508690494,2082154.3222649992,404107.71611324995,1678046.6061517491
2007-09-24,94.91,0.3,6.7,48.35,17.5,96.9,0.5,3.4,48.35,17.50,12865.834067105283,10328.002220699007,1221096.3113089623,1000783.4151857338,2221879.726494696,411093.9863247348,1810785.7401699612
2007-10-01,96.39,1.5,9.4,50.35,17.5,98.51,1.6,6.4,50.35,17.50,13616.675298483684,10679.071602161019,1312511.3320208422,1051995.343528882,2364506.675549724,418225.33377748623,1946281.3417722378
2007-10-08,97.14,0.7,10.5,50.35,17.5,99.1,0.6,7.4,50.35,17.50,13089.340009547732,9921.935372490349,1271498.4885274668,983263.7954137935,2254762.2839412605,412738.114197063,1842024.1697441975
2007-10-15,97.19,0.1,11.3,50.35,17.5,99.18,0.1,7.6,50.35,17.50,12517.327611035347,10585.643967911661,1216559.0705165253,1049884.1687374786,2266443.239254004,413322.1619627002,1853121.0772913038
2007-10-22,97.81,0.6,12.1,50.35,17.5,99.89,0.7,8.7,50.35,17.50,12686.148145370014,10495.526060330802,1240832.1500986412,1048398.0981664438,2289230.248265085,414461.51241325424,1874768.7358518306
2007-10-29,98.26,0.5,12.7,50.35,17.5,100.69,0.8,9.5,50.35,17.50,13374.598874467338,10721.366599840436,1314188.0854051607,1079534.4029379336,2393722.4883430945,419686.1244171547,1974036.36392594
2007-11-05,99.36,1.1,13.8,50.35,17.5,102.16,1.5,11.0,50.35,17.50,12647.61668414143,10515.432147365662,1256667.1937362924,1074256.548174876,2330923.741911168,416546.1870955584,1914377.55481561
2007-11-12,100.74,1.4,15.3,50.35,17.5,104.17,2.0,13.0,50.35,17.50,13093.429294790989,10048.22242364738,1319032.067157244,1046723.3298713475,2365755.3970285915,418287.76985142956,1947467.6271771619
2007-11-19,101.47,0.7,16.0,50.35,17.5,105.28,1.1,14.1,50.35,17.50,12993.385919951907,10899.428600665797,1318438.86929752,1147491.843078095,2465930.712375615,423296.53561878076,2042634.1767568341
2007-11-26,102.13,0.7,16.7,50.35,17.5,106.25,1.0,15.1,50.35,17.50,12631.59982619709,10342.838170789211,1290065.2902495088,1098926.5556463536,2388991.845895862,419449.5922947931,1969542.253601069
2007-12-03,102.58,0.5,17.1,50.35,17.5,107.19,0.9,15.7,50.35,17.50,14020.372044662663,10381.228184196027,1438209.764341496,1112763.849063972,2550973.613405468,427548.6806702734,2123424.9327351945
